sample,specie,cp_abundance,cz_abundance
25S03150942,Clostridium_perfringens,0.00032779997,0.0010675011
25S03150942,GGB9616_SGB15052,0.00027459997,0.00024810025
25S03150942,GGB41458_SGB58520,0.00026559997,0.00037200037
25S03150942,GGB3828_SGB5197,0.00026289997,0.00026450026
25S03150942,Flavonifractor_plautii,0.00024329998,0.00011960012
25S03150942,Streptococcus_mitis,0.00024299998,0.00059330059
25S03150942,Allisonella_histaminiformans,0.00023439998,0.0010845011
25S03150942,GGB80011_SGB15265,0.00023239998,0.00017920018
25S03150942,Blautia_glucerasea,0.00022139998,0.00056480056
25S03150942,Veillonella_rogosae,0.00021869998,0.00016060016
25S03150942,Oscillibacter_sp_ER4,0.00020699998,0.00019240019
25S03150942,Clostridium_SGB4750,0.00018469998,0.00033590034
25S03150942,Rheinheimera_SGB14999,0.00017909998,9.5400095e-05
25S03150942,Roseburia_intestinalis,0.00017729998,6.1200061e-05
25S03150942,GGB9513_SGB14911,0.00015849998,0.00075160075
25S03150942,Holdemania_filiformis,0.00015749998,7.1200071e-05
25S03150942,Lachnospira_eligens,0.00015369998,0.00028900029
25S03150942,Clostridium_sp_AF27_2AA,0.00014879999,0.00026680027
25S03150942,Veillonella_parvula,0.00014649999,0.00024550025
25S03150942,Coprococcus_catus,0.00013439999,0.0026598027
25S03150942,GGB9760_SGB15373,0.00013159999,0.00011810012
25S03150942,Dysosmobacter_welbionis,0.00013019999,6.3300063e-05
25S03150942,Peptostreptococcus_SGB749,0.00012829999,4.7900048e-05
25S03150942,Clostridiaceae_unclassified_SGB4771,0.00012209999,0.00021050021
25S03150942,Firmicutes_bacterium_AF16_15,0.00012039999,0.00063640064
25S03150942,Bifidobacterium_pseudocatenulatum,0.00011839999,0.0022102022
25S03150942,Candidatus_Cibionibacter_quicibialis,0.00011199999,0.00031370031
25S03150942,Veillonella_atypica,0.00011009999,7.7500078e-05
25S03150942,GGB3819_SGB5184,0.00010089999,6.2200062e-05
25S03150942,Rothia_mucilaginosa,9.629999e-05,0.0002031002
25S03150942,Oscillospiraceae_bacterium_N12,9.3899991e-05,3.8200038e-05
25S03150942,Eggerthella_lenta,9.1899991e-05,0.00043830044
25S03150942,Eubacterium_sp_NSJ_61,8.9799991e-05,0.00075720076
25S03150942,Romboutsia_timonensis,8.9499991e-05,4.4600045e-05
25S03150942,Streptococcus_infantis,8.4899992e-05,0.00022950023
25S03150942,Veillonella_dispar,7.8399992e-05,6.3600064e-05
25S03150942,Alistipes_onderdonkii,7.2799993e-05,1.0700011e-05
25S03150942,Fusobacterium_pseudoperiodonticum,7.2399993e-05,0.0
25S03150942,Streptococcus_salivarius,7.0499993e-05,0.0016885017
25S03150942,GGB35068_SGB47850,6.8099993e-05,0.00075820076
25S03150942,Bacteroides_salyersiae,6.4999994e-05,1.8100018e-05
25S03150942,Butyricimonas_faecalis,6.4999994e-05,6.3000063e-06
25S03150942,TM7_phylum_sp_oral_taxon_352,6.0399994e-05,0.0001039001
25S03150942,Eubacterium_ventriosum,5.8699994e-05,0.00061490061
25S03150942,Intestinibacter_bartlettii,5.4399995e-05,0.00021580022
25S03150942,Evtepia_gabavorous,5.2999995e-05,0.00022640023
25S03150942,Clostridium_sp_AF32_12BH,4.6299995e-05,6.3900064e-05
25S03150942,Stomatobaculum_SGB5266,4.6299995e-05,1.0900011e-05
25S03150942,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,4.2299996e-05,3.7500038e-05
25S03150942,Phocea_massiliensis,4.0799996e-05,8.1000081e-06
25S03150942,Mediterraneibacter_glycyrrhizinilyticus,3.8899996e-05,0.00061690062
25S03150942,Actinomyces_sp_ICM47,3.7399996e-05,6.3000063e-05
25S03150942,Lachnospiraceae_bacterium,3.2099997e-05,0.0012036012
25S03150942,Lachnospiraceae_bacterium_oral_taxon_096,3.1199997e-05,0.0
25S03150942,Pseudoflavonifractor_gallinarum,2.7199997e-05,2.4900025e-05
25S03150942,Actinomyces_SGB17132,2.6199997e-05,2.960003e-05
25S03150942,GGB9480_SGB14874,2.5699997e-05,0.0
25S03150942,Alistipes_ihumii,2.4499998e-05,0.0
25S03150942,Clostridium_leptum,2.3099998e-05,1.7600018e-05
25S03150942,Mediterraneibacter_butyricigenes,2.1099998e-05,0.00013830014
25S03150942,Vescimonas_coprocola,2.0799998e-05,7.9100079e-05
25S03150942,Granulicatella_SGB8255,2.0399998e-05,0.00040580041
25S03150942,Blautia_SGB4793,1.7999998e-05,0.00048390048
25S03150942,Oribacterium_parvum,1.7899998e-05,2.990003e-05
25S03150942,Enterocloster_citroniae,1.6899998e-05,0.0
25S03150942,Klebsiella_variicola,1.6299998e-05,1.8000018e-06
25S03150942,Weissella_cibaria,1.4599999e-05,0.00021070021
25S03150942,Oxalobacter_formigenes,1.3799999e-05,0.0
25S03150942,Actinomyces_sp_ph3,1.3499999e-05,0.0
25S03150942,Alistipes_finegoldii,1.3499999e-05,0.0
25S03150942,Enterococcus_faecium,1.2999999e-05,0.0024262024
25S03150942,Veillonella_tobetsuensis,1.2499999e-05,5.1000051e-06
25S03150942,GGB9621_SGB15072,1.1499999e-05,0.0
25S03150942,Clostridiales_bacterium,1.0599999e-05,0.0
25S03150942,Ruminococcus_bromii,1.0599999e-05,0.0
25S03150942,Clostridium_sp_AF34_10BH,9.899999e-06,1.2600013e-05
25S03150942,Phocaeicola_plebeius,8.5999991e-06,0.0
25S03150942,Collinsella_SGB14987,8.3999992e-06,7.6000076e-06
25S03150942,Clostridiales_Family_XIII_bacterium_BX16,8.2999992e-06,2.6600027e-05
25S03150942,Enterocloster_aldenensis,7.5999992e-06,0.0
25S03150942,Escherichia_marmotae,7.2999993e-06,4.1000041e-06
25S03150942,GGB9619_SGB15067,6.9999993e-06,0.0
25S03150942,Streptococcus_parasanguinis,6.6999993e-06,0.00054060054
25S03150942,Collinsella_SGB47518,5.5999994e-06,1.8900019e-05
25S03150942,Bacteroides_cellulosilyticus,5.4999995e-06,0.0
25S03150942,Lactococcus_lactis,5.4999995e-06,0.00011190011
25S03150942,Lachnoanaerobaculum_sp_ICM7,4.2999996e-06,0.0
25S03150942,Solobacterium_SGB6834,4.0999996e-06,0.0
25S03150942,Clostridia_bacterium_UC5_1_1D1,3.6999996e-06,3.8000038e-06
25S03150942,Oribacterium_sinus,2.5999997e-06,1.3500014e-05
25S03150942,Phocaeicola_sartorii,2.2999998e-06,8.000008e-07
25S03150942,Streptococcus_cristatus,1.9999998e-06,6.2400062e-05
25S03150942,Fusobacterium_nucleatum,1.7999998e-06,0.0
25S03150942,Actinomyces_bouchesdurhonensis,1.5999998e-06,3.6300036e-05
25S03150942,Waltera_intestinalis,1.3999999e-06,0.0
25S03150942,Alistipes_senegalensis,1.2999999e-06,0.0
25S03150942,Weissella_confusa,1.0999999e-06,6.0900061e-05
25S03150942,Alistipes_sp_AF17_16,9.999999e-07,0.0
25S03150942,Lancefieldella_parvula,9.999999e-07,2.5400025e-05
25S03150942,Neobittarella_massiliensis,7.9999992e-07,0.0
25S03150942,GGB3511_SGB4688,6.9999993e-07,0.00017270017
25S03150942,Bacteroides_fragilis,1.9999998e-07,0.0
25S03150942,Streptococcus_vestibularis,0.0,0.00034660035
25S03150942,Gemella_sanguinis,0.0,0.00024660025
25S03150942,GGB3424_SGB4551,0.0,8.4700085e-05
25S03150942,Eubacterium_sulci,0.0,8.1500082e-05
25S03150942,Faecalitalea_cylindroides,0.0,7.3300073e-05
25S03150942,Granulicatella_adiacens,0.0,6.6200066e-05
25S03150942,Gemella_morbillorum,0.0,6.0900061e-05
25S03150942,Amedibacillus_dolichus,0.0,5.9200059e-05
25S03150942,Clostridium_butyricum,0.0,5.8300058e-05
25S03150942,GGB9359_SGB14334,0.0,5.030005e-05
25S03150942,Schaalia_odontolytica,0.0,4.6900047e-05
25S03150942,Streptococcus_australis,0.0,4.4200044e-05
25S03150942,Blautia_hydrogenotrophica,0.0,4.2100042e-05
25S03150942,Blautia_caecimuris,0.0,3.7800038e-05
25S03150942,Adlercreutzia_equolifaciens,0.0,3.5100035e-05
25S03150942,Mogibacterium_diversum,0.0,3.2200032e-05
25S03150942,GGB10485_SGB49305,0.0,3.2000032e-05
25S03150942,Enterococcus_faecalis,0.0,2.9300029e-05
25S03150942,Leuconostoc_lactis,0.0,2.6900027e-05
25S03150942,Ruminococcus_callidus,0.0,2.5300025e-05
25S03150942,Macrococcus_caseolyticus,0.0,2.4100024e-05
25S03150942,GGB3385_SGB4471,0.0,2.1900022e-05
25S03150942,Streptococcus_gordonii,0.0,2.020002e-05
25S03150942,Lactococcus_cremoris,0.0,2.010002e-05
25S03150942,Gemella_haemolysans,0.0,1.8800019e-05
25S03150942,Solobacterium_SGB6833,0.0,1.8600019e-05
25S03150942,Lancefieldella_rimae,0.0,1.7800018e-05
25S03150942,Streptococcus_sanguinis,0.0,1.6800017e-05
25S03150942,Actinomyces_oris,0.0,1.4200014e-05
25S03150942,Actinomyces_SGB17168,0.0,1.3200013e-05
25S03150942,Enterococcus_casseliflavus,0.0,1.1900012e-05
25S03150942,Streptococcus_oralis,0.0,9.7000097e-06
25S03150942,Actinomyces_SGB17157,0.0,8.4000084e-06
25S03150942,Corynebacterium_durum,0.0,7.1000071e-06
25S03150942,Streptococcus_equinus,0.0,6.4000064e-06
25S03150942,Streptococcus_constellatus,0.0,5.3000053e-06
25S03150942,Actinomyces_graevenitzii,0.0,4.8000048e-06
25S03150942,Bifidobacterium_animalis,0.0,4.7000047e-06
25S03150942,Rothia_aeria,0.0,4.6000046e-06
25S03150942,Solobacterium_SGB6829,0.0,3.9000039e-06
25S03150942,Turicibacter_bilis,0.0,3.7000037e-06
25S03150942,Eubacterium_SGB4961,0.0,3.5000035e-06
25S03150942,Anaerococcus_obesiensis,0.0,3.3000033e-06
25S03150942,Clostridium_sp_1001270H_150608_G6,0.0,2.9000029e-06
25S03150942,Bifidobacterium_dentium,0.0,2.4000024e-06
25S03150942,Leuconostoc_pseudomesenteroides,0.0,2.4000024e-06
25S03150942,Clostridium_sp_AF12_28,0.0,1.8000018e-06
25S03150942,TM7_phylum_sp_oral_taxon_348,0.0,1.8000018e-06
25S03150942,Blautia_producta,0.0,8.000008e-07
25S03150942,Lachnospiraceae_bacterium_NSJ_29,0.0,7.000007e-07
25S03150942,Faecalibacillus_faecis,0.0,3.000003e-07
25S03150980,Prevotella_copri_clade_A,0.38173379,0.1183449
25S03150980,Phocaeicola_plebeius,0.090344528,0.024438
25S03150980,Roseburia_inulinivorans,0.069310145,0.0724811
25S03150980,Phocaeicola_vulgatus,0.047816462,0.0137711
25S03150980,Clostridium_sp_AM22_11AC,0.040616068,0.0207193
25S03150980,GGB1109_SGB1423,0.034056973,0.0096383
25S03150980,Escherichia_coli,0.021851983,0.0191635
25S03150980,Clostridium_sp_AF20_17LB,0.018950885,0.0120155
25S03150980,GGB6569_SGB9281,0.015423088,0.0057456
25S03150980,Roseburia_faecis,0.013183789,0.0363067
25S03150980,Agathobaculum_butyriciproducens,0.01305179,0.0138998
25S03150980,Faecalibacillus_intestinalis,0.01203039,0.0301447
25S03150980,Eubacterium_rectale,0.011708691,0.0253448
25S03150980,Phascolarctobacterium_faecium,0.010801791,0.004034
25S03150980,Desulfovibrio_SGB5076,0.0094739924,0.0096854
25S03150980,Blautia_sp_MSK_20_85,0.0094088925,0.1159161
25S03150980,Anaerostipes_hadrus,0.0088347929,0.0173055
25S03150980,Roseburia_intestinalis,0.0084833932,0.0048154
25S03150980,Dorea_longicatena,0.0083625933,0.0625248
25S03150980,Phocaeicola_massiliensis,0.0080200936,0.0022906
25S03150980,Blautia_faecis,0.0079569936,0.0224754
25S03150980,GGB51647_SGB4348,0.0078678937,0.007065
25S03150980,GGB79734_SGB15291,0.0077062938,0.0109929
25S03150980,Ruminococcus_lactaris,0.007507394,0.0436228
25S03150980,Clostridium_sp_AM33_3,0.0072024942,0.0041999
25S03150980,GGB15850_SGB5785,0.0067350946,0.0021554
25S03150980,Clostridiales_bacterium_KLE1615,0.0064440948,0.0061807
25S03150980,Eubacterium_ramulus,0.0057377954,0.0210752
25S03150980,Clostridiaceae_bacterium_Marseille_Q4143,0.0053910957,0.0040607
25S03150980,GGB3746_SGB5089,0.0052778958,0.006098
25S03150980,Lachnospira_eligens,0.0051250959,0.0048008
25S03150980,Fusicatenibacter_saccharivorans,0.004985396,0.03632
25S03150980,Clostridium_fessum,0.0048893961,0.0038616
25S03150980,Faecalibacterium_prausnitzii,0.0042772966,0.0035613
25S03150980,Coprococcus_eutactus,0.0038288969,0.009267
25S03150980,Phocaeicola_dorei,0.003787597,0.0010706
25S03150980,Bacteroides_uniformis,0.0034145973,0.0009193
25S03150980,Alistipes_putredinis,0.0027288978,0.0007838
25S03150980,Parabacteroides_distasonis,0.0026308979,0.0007878
25S03150980,Blautia_wexlerae,0.0024212981,0.0110662
25S03150980,Firmicutes_bacterium_AF16_15,0.0023435981,0.0043302
25S03150980,Coprococcus_comes,0.0023371981,0.0182832
25S03150980,Anaerobutyricum_hallii,0.0022040982,0.0005617
25S03150980,Bacteroides_stercoris,0.0020791983,0.0005947
25S03150980,Clostridiaceae_bacterium_Marseille_Q3526,0.0020634983,0.001338
25S03150980,Parabacteroides_merdae,0.0020282984,0.0005879
25S03150980,Faecalicatena_fissicatena,0.0018186985,0.0194102
25S03150980,Anaerotignum_faecicola,0.0018058986,0.000787
25S03150980,Blautia_obeum,0.0016608987,0.022004
25S03150980,Bilophila_wadsworthia,0.0014958988,0.0011219
25S03150980,Clostridiaceae_bacterium,0.0014283989,0.0015578
25S03150980,Streptococcus_thermophilus,0.0013853989,0.028266
25S03150980,Waltera_intestinalis,0.0013417989,0.0009053
25S03150980,Blautia_stercoris,0.001273799,0.0079484
25S03150980,Clostridium_sp_AT4,0.001219699,0.0005719
25S03150980,Dysosmobacter_sp_BX15,0.0011821991,0.0003875
25S03150980,Bacteroides_salyersiae,0.0011387991,0.0003485
25S03150980,Eubacterium_sp_AF34_35BH,0.0010697991,0.0039214
25S03150980,Romboutsia_timonensis,0.0010657991,0.0027406
25S03150980,Candidatus_Cibionibacter_quicibialis,0.0010370992,0.0018382
25S03150980,Lachnospiraceae_bacterium_AM48_27BH,0.0010220992,0.0004943
25S03150980,Clostridium_SGB4750,0.0010210992,0.0004765
25S03150980,Odoribacter_splanchnicus,0.0010075992,0.0002961
25S03150980,Acidaminococcus_intestini,0.00096089923,0.0009906
25S03150980,Streptococcus_mitis,0.00094599924,0.002531
25S03150980,Megasphaera_hominis,0.00090589928,0.0009967
25S03150980,GGB6547_SGB9247,0.0008782993,0.0002846
25S03150980,Dorea_formicigenerans,0.0008751993,0.0020922
25S03150980,GGB42994_SGB4746,0.00082559934,0.0004331
25S03150980,Alistipes_finegoldii,0.00081939934,0.0002468
25S03150980,Ruminococcus_sp_AF41_9,0.00079519936,0.0025639
25S03150980,Alistipes_onderdonkii,0.00078229937,0.0002234
25S03150980,Clostridium_sp_AF34_10BH,0.00077419938,0.0004626
25S03150980,Vescimonas_coprocola,0.00075899939,0.000771
25S03150980,Clostridiales_bacterium,0.00069049945,0.0003434
25S03150980,Bacteroides_thetaiotaomicron,0.00068829945,0.0002053
25S03150980,GGB3109_SGB4119,0.00068019946,0.0010565
25S03150980,Roseburia_hominis,0.00059789952,0.0006484
25S03150980,Bifidobacterium_longum,0.0005007996,0.0053941
25S03150980,GGB9699_SGB15216,0.00048229961,0.0002613
25S03150980,Dialister_hominis,0.00047999962,0.0003142
25S03150980,Ruminococcus_bicirculans,0.00045199964,0.0005152
25S03150980,Ruminococcus_callidus,0.00044289965,0.0011788
25S03150980,Clostridium_sp_AM42_4,0.00042909966,0.000208
25S03150980,Rheinheimera_SGB14999,0.00041489967,0.0002327
25S03150980,Veillonella_parvula,0.00040649967,0.0003277
25S03150980,Flavonifractor_plautii,0.00040099968,0.0001837
25S03150980,Bifidobacterium_animalis,0.00038549969,0.0040585
25S03150980,Butyricimonas_faecihominis,0.00038479969,0.0001139
25S03150980,Eubacteriaceae_bacterium,0.0003737997,0.0008896
25S03150980,Bacteroides_xylanisolvens,0.00033709973,6.69e-05
25S03150980,Bacteroides_intestinalis,0.00032609974,7.4e-05
25S03150980,Parasutterella_excrementihominis,0.00032249974,9.98e-05
25S03150980,Alistipes_shahii,0.00030449976,7.51e-05
25S03150980,GGB9512_SGB14909,0.00030349976,0.0003629
25S03150980,Holdemania_filiformis,0.00028869977,0.000135
25S03150980,GGB3828_SGB5197,0.00028259977,0.0001513
25S03150980,Blautia_SGB4815,0.00027599978,0.0028431
25S03150980,Ruminococcus_gnavus,0.00027189978,0.0038988
25S03150980,Clostridium_sp_AM49_4BH,0.00023669981,0.0005047
25S03150980,Dysosmobacter_welbionis,0.00023209981,8.61e-05
25S03150980,Streptococcus_salivarius,0.00023199981,0.0085536
25S03150980,Lacrimispora_amygdalina,0.00022559982,0.0001731
25S03150980,Adlercreutzia_equolifaciens,0.00021369983,0.0015296
25S03150980,GGB13493_SGB15238,0.00019849984,7.07e-05
25S03150980,Parabacteroides_sp_TM07_1AC,0.00019419984,4.96e-05
25S03150980,Butyricimonas_virosa,0.00018329985,6.27e-05
25S03150980,GGB1663_SGB2279,0.00017129986,4.5e-05
25S03150980,Veillonella_atypica,0.00016679987,0.0001195
25S03150980,Blautia_glucerasea,0.00015859987,0.0003286
25S03150980,GGB9469_SGB14862,0.0001310999,0.0002334
25S03150980,GGB16040_SGB9347,0.0001273999,3.48e-05
25S03150980,Veillonella_rogosae,0.0001222999,0.0001381
25S03150980,Blautia_massiliensis,0.00011519991,0.0013997
25S03150980,Desulfovibrio_legallii,0.00011209991,7.37e-05
25S03150980,Streptococcus_SGB14888,0.00010659991,0.0001172
25S03150980,Ruminococcus_sp_AF13_28,9.1799927e-05,0.0003124
25S03150980,Bacteroides_nordii,8.789993e-05,2.04e-05
25S03150980,Streptococcus_pasteurianus,8.3599933e-05,0.0022043
25S03150980,Bacteroides_caccae,8.2699934e-05,1.97e-05
25S03150980,GGB3653_SGB4964,8.2699934e-05,0.0001762
25S03150980,Ruthenibacterium_lactatiformans,7.8499937e-05,7.27e-05
25S03150980,Faecalibacterium_SGB15346,7.7499938e-05,6.22e-05
25S03150980,Haemophilus_parainfluenzae,7.7499938e-05,1.75e-05
25S03150980,Alistipes_sp_AF17_16,7.2199942e-05,1.39e-05
25S03150980,Oscillospiraceae_bacterium_Marseille_Q3528,7.1799943e-05,8.2e-06
25S03150980,Streptococcus_oralis,7.1299943e-05,0.0001782
25S03150980,Tyzzerella_nexilis,7.1199943e-05,0.0001924
25S03150980,Streptococcus_sanguinis,7.0799943e-05,0.0003548
25S03150980,Clostridium_leptum,6.8099946e-05,4.18e-05
25S03150980,Roseburia_sp_AF02_12,6.5899947e-05,0.0001276
25S03150980,Clostridium_cuniculi,6.4399948e-05,0.0001355
25S03150980,GGB9719_SGB15272,6.279995e-05,6.77e-05
25S03150980,Olsenella_sp_AF16_14LB,5.9799952e-05,0.000122
25S03150980,Parabacteroides_goldsteinii,5.9599952e-05,1.16e-05
25S03150980,Blautia_caecimuris,5.7699954e-05,0.0005847
25S03150980,GGB9424_SGB14794,5.5799955e-05,0.0001033
25S03150980,Hydrogenoanaerobacterium_saccharovorans,5.4599956e-05,1.13e-05
25S03150980,Lawsonibacter_asaccharolyticus,5.3599957e-05,1.71e-05
25S03150980,Butyricimonas_sp_Marseille_P3923,5.0699959e-05,8.9e-06
25S03150980,Parabacteroides_johnsonii,4.5699963e-05,3.9e-06
25S03150980,Hungatella_hathewayi,4.5299964e-05,2.01e-05
25S03150980,Clostridium_symbiosum,4.3599965e-05,2.62e-05
25S03150980,Klebsiella_quasipneumoniae,4.2399966e-05,4.77e-05
25S03150980,GGB3817_SGB5182,4.0199968e-05,1.68e-05
25S03150980,Lachnospiraceae_bacterium_Marseille_Q4251,3.9899968e-05,0.0001027
25S03150980,GGB9724_SGB15278,3.5699971e-05,8.3e-06
25S03150980,GGB52130_SGB14966,3.3399973e-05,1.46e-05
25S03150980,Faecalimonas_umbilicata,3.1899974e-05,0.0003612
25S03150980,Clostridia_bacterium_UC5_1_1D1,3.0899975e-05,1.88e-05
25S03150980,Dysosmobacter_sp_NSJ_60,3.0899975e-05,8e-07
25S03150980,Eggerthella_lenta,2.9599976e-05,0.0002284
25S03150980,Enterocloster_citroniae,2.7899978e-05,6.2e-06
25S03150980,Enterocloster_lavalensis,2.6199979e-05,6.5e-06
25S03150980,Coprococcus_sp_AF21_14LB,2.549998e-05,0.0002747
25S03150980,Alistipes_ihumii,2.449998e-05,0.0
25S03150980,Cloacibacillus_evryensis,2.439998e-05,9.8e-06
25S03150980,Olsenella_porci,2.4199981e-05,9.95e-05
25S03150980,Weissella_confusa,2.3999981e-05,0.0004342
25S03150980,Klebsiella_pneumoniae,2.1299983e-05,0.0
25S03150980,Clostridium_sp_1001271st1_H5,2.0699983e-05,0.0
25S03150980,Eubacterium_tenue,1.9299985e-05,0.0001344
25S03150980,Rothia_mucilaginosa,1.9299985e-05,4.17e-05
25S03150980,Christensenellaceae_bacterium_NSJ_63,1.9199985e-05,1.57e-05
25S03150980,Klebsiella_oxytoca,1.8499985e-05,8.3e-06
25S03150980,Clostridium_butyricum,1.7599986e-05,1.78e-05
25S03150980,Granulicatella_SGB8255,1.7199986e-05,0.0003031
25S03150980,Faecalitalea_cylindroides,1.6799987e-05,0.0002667
25S03150980,GGB9501_SGB14898,1.5499988e-05,1.4e-06
25S03150980,Escherichia_marmotae,1.4299989e-05,1.19e-05
25S03150980,Mediterraneibacter_glycyrrhizinilyticus,1.3999989e-05,0.0002093
25S03150980,Streptococcus_parasanguinis,1.3399989e-05,0.0010841
25S03150980,Enterocloster_aldenensis,1.3299989e-05,1.2e-06
25S03150980,Streptococcus_australis,1.189999e-05,0.0004204
25S03150980,Candidatus_Nanoperiomorbus_periodonticus,1.1499991e-05,8.5e-06
25S03150980,GGB6470_SGB9153,1.1099991e-05,0.0
25S03150980,GGB79395_SGB105947,1.0599992e-05,7.3e-06
25S03150980,GGB9770_SGB15390,1.0499992e-05,0.0
25S03150980,Gemella_SGB47116,9.8999921e-06,0.0002491
25S03150980,Turicibacter_bilis,9.7999922e-06,1.54e-05
25S03150980,Frisingicoccus_SGB4673,9.2999926e-06,2.77e-05
25S03150980,GGB79973_SGB14341,8.4999932e-06,7.44e-05
25S03150980,Phocaeicola_SGB6473,8.0999935e-06,3.1e-06
25S03150980,Parvimonas_micra,7.8999937e-06,0.0
25S03150980,Veillonella_tobetsuensis,7.2999942e-06,0.0
25S03150980,Romboutsia_ilealis,7.0999943e-06,1.16e-05
25S03150980,Bilophila_SGB15451,6.9999944e-06,3.2e-06
25S03150980,Pseudoflavonifractor_gallinarum,6.7999946e-06,0.0
25S03150980,Streptococcus_infantis,6.7999946e-06,0.0001698
25S03150980,GGB2653_SGB3574,6.199995e-06,4.7e-06
25S03150980,Granulicatella_adiacens,5.9999952e-06,0.0002251
25S03150980,Veillonella_sp_3310,5.7999954e-06,0.0
25S03150980,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,5.3999957e-06,1.32e-05
25S03150980,Raoultibacter_timonensis,5.0999959e-06,2.39e-05
25S03150980,Erysipelatoclostridium_ramosum,4.999996e-06,2.22e-05
25S03150980,Clostridium_SGB4751,4.8999961e-06,1.6e-06
25S03150980,Gemella_sanguinis,4.8999961e-06,0.0004156
25S03150980,Peptostreptococcus_SGB749,4.6999962e-06,0.0
25S03150980,GGB59744_SGB2275,4.5999963e-06,0.0
25S03150980,Lachnoclostridium_sp_An131,4.4999964e-06,6e-07
25S03150980,Dorea_phocaeensis,4.3999965e-06,0.0001683
25S03150980,Neobittarella_massiliensis,3.9999968e-06,5.1e-06
25S03150980,Eubacterium_brachy,3.4999972e-06,0.0
25S03150980,Candidatus_Allochristensenella_caecavium,3.3999973e-06,1e-07
25S03150980,Streptococcus_cristatus,3.3999973e-06,0.0001493
25S03150980,Veillonella_dispar,3.3999973e-06,4e-06
25S03150980,Anaerostipes_caccae,3.2999974e-06,0.0
25S03150980,Solobacterium_SGB6834,3.2999974e-06,0.0
25S03150980,GGB9453_SGB14845,3.0999975e-06,6e-07
25S03150980,Prevotella_corporis,2.9999976e-06,0.0
25S03150980,Prevotella_copri_clade_C,2.8999977e-06,0.0
25S03150980,Oribacterium_sinus,2.6999978e-06,0.0
25S03150980,Streptococcus_sp_F0442,2.5999979e-06,0.0009387
25S03150980,Ligilactobacillus_SGB15290,2.499998e-06,2.5e-06
25S03150980,Massilioclostridium_coli,2.2999982e-06,1e-06
25S03150980,Anaerotignum_lactatifermentans,2.1999982e-06,0.0
25S03150980,Dielma_fastidiosa,2.1999982e-06,0.0
25S03150980,Eubacterium_SGB4961,2.1999982e-06,1.37e-05
25S03150980,Intestinimonas_butyriciproducens,2.1999982e-06,0.0
25S03150980,Enterocloster_bolteae,1.8999985e-06,0.0
25S03150980,GGB32387_SGB47381,1.8999985e-06,6.72e-05
25S03150980,GGB3579_SGB47659,1.8999985e-06,6.46e-05
25S03150980,Granulicatella_SGB8239,1.6999986e-06,2.47e-05
25S03150980,GGB34476_SGB65958,1.3999989e-06,5.99e-05
25S03150980,Oribacterium_parvum,1.3999989e-06,0.0
25S03150980,Phocaeicola_sartorii,1.3999989e-06,0.0
25S03150980,Roseburia_SGB4939,1.3999989e-06,4.6e-06
25S03150980,Anaerotruncus_rubiinfantis,1.299999e-06,0.0
25S03150980,Lachnoanaerobaculum_sp_ICM7,1.299999e-06,0.0
25S03150980,GGB3510_SGB4687,9.999992e-07,2.07e-05
25S03150980,Streptococcus_pneumoniae,7.9999936e-07,6.6e-06
25S03150980,Romboutsia_sp_CE17,6.9999944e-07,0.0
25S03150980,Candidatus_Pararuminococcus_gallinarum,3.9999968e-07,4e-07
25S03150980,Roseburia_SGB4949,2.9999976e-07,0.0
25S03150980,Streptococcus_vestibularis,0.0,0.0006124
25S03150980,Streptococcus_constellatus,0.0,0.0001785
25S03150980,Gemella_morbillorum,0.0,0.0001633
25S03150980,Gemella_haemolysans,0.0,0.0001142
25S03150980,Abiotrophia_sp_HMSC24B09,0.0,4.87e-05
25S03150980,Faecalicoccus_pleomorphus,0.0,4.7e-05
25S03150980,Streptococcus_anginosus,0.0,4.18e-05
25S03150980,Lachnospiraceae_bacterium_NSJ_29,0.0,4.07e-05
25S03150980,GGB3511_SGB4688,0.0,3.92e-05
25S03150980,Bifidobacterium_adolescentis,0.0,2.74e-05
25S03150980,Actinomyces_oris,0.0,2.7e-05
25S03150980,Clostridium_sp_NSJ_42,0.0,2.04e-05
25S03150980,GGB2980_SGB3962,0.0,2.02e-05
25S03150980,Clostridiaceae_bacterium_DONG20_135,0.0,1.96e-05
25S03150980,Eubacterium_sulci,0.0,1.96e-05
25S03150980,TM7_phylum_sp_oral_taxon_352,0.0,1.82e-05
25S03150980,Mogibacterium_sp_BX12,0.0,1.8e-05
25S03150980,Actinomyces_SGB17163,0.0,1.68e-05
25S03150980,Anaerococcus_obesiensis,0.0,1.67e-05
25S03150980,Lancefieldella_parvula,0.0,1.49e-05
25S03150980,Rothia_aeria,0.0,1.48e-05
25S03150980,Actinomyces_SGB17168,0.0,1.46e-05
25S03150980,Lancefieldella_rimae,0.0,1.44e-05
25S03150980,Streptococcus_gordonii,0.0,1.28e-05
25S03150980,GGB3576_SGB4784,0.0,9.7e-06
25S03150980,Gemella_SGB7284,0.0,9.6e-06
25S03150980,Blautia_producta,0.0,9.4e-06
25S03150980,Abiotrophia_defectiva,0.0,8.5e-06
25S03150980,Mogibacterium_diversum,0.0,6.9e-06
25S03150980,Eubacterium_infirmum,0.0,6.8e-06
25S03150980,Streptococcus_rubneri,0.0,6.6e-06
